ID	Scaffold	Start	End	Len	q_seq_id	Num_total_hit	Num_viral_hit	Fraction_viral_hit	Bestviral_Protein	Virus_name	BestviralEval	Num_subj_same_bestViralEval	Bestviral_frame	Bestviral_percid	Bestviral_qcov	Bestviral_start	Bestviral_end	Bestviral_slen	Bestviral_taxid	Bestviral_accession	BestSubj	BestEval	Num_subj_same_bestEval	Sel_BestSubj	Sel_BestEval	Sel_Num_subj_same_bestEval	NIRVSmerged	Viral Order	Viral Family	Viral Order taxid	Viral Family taxid
NIRVS_14	AXCP01004710.1	2615	2782	167	AAB19180.1_acc|GENBANK|AAB19180.1|GENBANK|U43603|nonstructural_protein_NS2-3_[Border_disease_virus]_taxid=358764_AXCP01004710.1_2615_2782(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_058118864.1_uncharacterized protein LOC131261006 [Anopheles coustani] >XP_058171327.1 uncharacterized protein LOC131286398 [Anopheles ziemanni]:975-1029	2.5e-24	1	XP_055616047.1_dnaJ homolog dnj-5 isoform X2 [Toxorhynchites rutilus septentrionalis]:802-855	7.2e-24	3	yes	NA	NA	NA	NA
NIRVS_15	AXCP01004925.1	954	1073	119	AAB92355.1_acc|GENBANK|AAB92355.1|GENBANK|U89438|nonstructural_protein_P125-2_[Bovine_viral_diarrhea_virus_1]_taxid=11099_AXCP01004925.1_954_1073(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_039448466.1_small ubiquitin-related modifier 3-like [Culex pipiens pallens]:10-48	5.3e-13	13	XP_039448466.1_small ubiquitin-related modifier 3-like [Culex pipiens pallens]:10-48	5.3e-13	9	yes	NA	NA	NA	NA
NIRVS_16	AXCP01004925.1	1778	1903	125	AAB92355.1_acc|GENBANK|AAB92355.1|GENBANK|U89438|nonstructural_protein_P125-2_[Bovine_viral_diarrhea_virus_1]_taxid=11099_AXCP01004925.1_1778_1903(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_049277714.1_small ubiquitin-related modifier 2-like [Anopheles funestus]:51-91	1.9e-13	5	XP_049277714.1_small ubiquitin-related modifier 2-like [Anopheles funestus]:51-91	1.9e-13	4	yes	NA	NA	NA	NA
NIRVS_17	AXCP01005501.1	28500	28775	275	AAB92355.1_acc|GENBANK|AAB92355.1|GENBANK|U89438|nonstructural_protein_P125-2_[Bovine_viral_diarrhea_virus_1]_taxid=11099_AXCP01005501.1_28500_28775(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	KFB49668.1_AGAP000852-PA-like protein [Anopheles sinensis]:1-88	7.7e-39	1	XP_058116174.1_small ubiquitin-related modifier 2-like [Anopheles coustani] >XP_058168839.1 small ubiquitin-related modifier 2-like [Anopheles ziemanni]:1-88	3.8e-38	1	yes	NA	NA	NA	NA
NIRVS_18	AXCP01005503.1	20	325	305	AAB92355.1_acc|GENBANK|AAB92355.1|GENBANK|U89438|nonstructural_protein_P125-2_[Bovine_viral_diarrhea_virus_1]_taxid=11099_AXCP01005503.1_20_325(+)	0	0	0	NA	NA	-1	0	.	.	.	.	.	.	.	.	NA	-1	0	NA	-1	0	yes	NA	NA	NA	NA
NIRVS_19	AXCP01006251.1	1703	2674	971	QWJ88498.1_acc|GENBANK|QWJ88498.1|GENBANK|MZ027894|polyprotein_[Linda_virus]_taxid=2014960_AXCP01006251.1_1703_2674(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	KFB45946.1_AGAP008528-PA-like protein [Anopheles sinensis]:497-818	4.3e-177	2	XP_058116914.1_pre-mRNA-splicing factor ATP-dependent RNA helicase PRP16 [Anopheles coustani] >XP_058175152.1 pre-mRNA-splicing factor ATP-dependent RNA helicase PRP16 [Anopheles ziemanni]:497-818	4.3e-177	1	yes	NA	NA	NA	NA
NIRVS_2	AXCP01000576.1	9819	10010	191	AAA53067.1_acc|GENBANK|AAA53067.1|GENBANK|L13783|p125_protein_[Bovine_viral_diarrhea_virus_1]_taxid=11099_AXCP01000576.1_9879_10010(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_041635193.1_NEDD8 isoform X1 [Cheilinus undulatus]:17-74	2.7e-14	1	XP_041635193.1_NEDD8 isoform X1 [Cheilinus undulatus]:17-74	2.7e-14	1	yes	NA	NA	NA	NA
NIRVS_3	AXCP01000576.1	10120	10197	77	AAA53067.1_acc|GENBANK|AAA53067.1|GENBANK|L13783|p125_protein_[Bovine_viral_diarrhea_virus_1]_taxid=11099_AXCP01000576.1_10120_10197(+)	0	0	0	NA	NA	-1	0	.	.	.	.	.	.	.	.	NA	-1	0	NA	-1	0	yes	NA	NA	NA	NA
NIRVS_4	AXCP01000584.1	25435	25692	257	AAM77033.1_acc|GENBANK|AAM77033.1|GENBANK|AY117144|polyprotein_[Bovine_viral_diarrhea_virus_1]_taxid=11099_AXCP01000584.1_25435_25692(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	KFB52737.1_hypothetical protein ZHAS_00020999 [Anopheles sinensis]:32-116	1e-40	13	XP_035896098.1_gamma-aminobutyric acid receptor-associated protein [Anopheles stephensi]:32-116	1e-40	11	yes	NA	NA	NA	NA
NIRVS_5	AXCP01000619.1	67355	67855	500	QNM37798.1_acc|GENBANK|QNM37798.1|GENBANK|MN714664|hypothetical_protein_[Frankliniella_occidentalis_flavi-like_virus_1]_taxid=2767259_AXCP01000619.1_67355_67855(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_058130585.1_ADP-ribose glycohydrolase OARD1-like [Anopheles coustani]:22-186	2.6e-69	1	XP_058130585.1_ADP-ribose glycohydrolase OARD1-like [Anopheles coustani]:22-186	2.6e-69	1	yes	NA	NA	NA	NA
NIRVS_6	AXCP01000620.1	1	195	194	AAA53067.1_acc|GENBANK|AAA53067.1|GENBANK|L13783|p125_protein_[Bovine_viral_diarrhea_virus_1]_taxid=11099_AXCP01000620.1_1_192(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_055511431.1_polyubiquitin-B [Leucoraja erinacea]:313-376	2.4e-26	25	XP_055511431.1_polyubiquitin-B [Leucoraja erinacea]:313-376	2.4e-26	15	yes	NA	NA	NA	NA
NIRVS_7	AXCP01002694.1	9791	10873	1082	YP_009026415.1_acc|REFSEQ|YP_009026415.1|REFSEQ|NC_024018|polyprotein_[Pronghorn_antelope_pestivirus]_taxid=188938_AXCP01002694.1_10873_9791(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_058118070.1_probable ATP-dependent RNA helicase DHX34 [Anopheles coustani] >XP_058174652.1 probable ATP-dependent RNA helicase DHX34 [Anopheles ziemanni]:174-531	9.4e-197	1	XP_058118070.1_probable ATP-dependent RNA helicase DHX34 [Anopheles coustani] >XP_058174652.1 probable ATP-dependent RNA helicase DHX34 [Anopheles ziemanni]:174-531	9.4e-197	1	yes	NA	NA	NA	NA
NIRVS_8	AXCP01002711.1	3	434	431	AAD44040.1_acc|GENBANK|AAD44040.1|GENBANK|AF104023|polyprotein_[Bovine_viral_diarrhea_virus_2]_taxid=54315_AXCP01002711.1_140_3(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_053679649.1_polyubiquitin-B [Anopheles nili]:77-194	1.6e-54	2	XP_053679649.1_polyubiquitin-B [Anopheles nili]:77-194	1.6e-54	2	yes	NA	NA	NA	NA
NIRVS_9	AXCP01002711.1	1714	2472	758	CAJ78441.1_acc|GENBANK|CAJ78441.1|GENBANK|AM231628|polyprotein_[Bovine_viral_diarrhea_virus_1]_taxid=11099_AXCP01002711.1_1744_1995(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_053680626.1_LOW QUALITY PROTEIN: uncharacterized protein LOC128731526 [Anopheles nili]:1-239	1.3e-115	2	XP_040218541.2_polyubiquitin-B-like [Anopheles coluzzii]:29-259	1.3e-115	1	yes	NA	NA	NA	NA
ID	Scaffold	Start	End	Len	q_seq_id	Num_total_hit	Num_viral_hit	Fraction_viral_hit	Bestviral_Protein	Virus_name	BestviralEval	Num_subj_same_bestViralEval	Bestviral_frame	Bestviral_percid	Bestviral_qcov	Bestviral_start	Bestviral_end	Bestviral_slen	Bestviral_taxid	Bestviral_accession	BestSubj	BestEval	Num_subj_same_bestEval	Sel_BestSubj	Sel_BestEval	Sel_Num_subj_same_bestEval	NIRVSmerged	Viral Order	Viral Family	Viral Order taxid	Viral Family taxid
NIRVS_1	AXCL01004050.1	5362	5535	173	CAJ78441.1_acc|GENBANK|CAJ78441.1|GENBANK|AM231628|polyprotein_[Bovine_viral_diarrhea_virus_1]_taxid=11099_AXCL01004050.1_5535_5365(-)	25	1	0.04	AAD44043.1_polyprotein, partial 	Bovine viral diarrhea virus 2	1.8e-22	1	1	100.0	98.8	103	159	216	54315	AAD44043.1	NWV46720.1_UBIQP protein [Daphoenositta chrysoptera]:31-87	1.8e-22	24	NWV46720.1_UBIQP protein [Daphoenositta chrysoptera]:31-87	1.8e-22	11	no	Amarillovirales	Flaviviridae	2732545	11050
NIRVS_10	AXCL01017469.1	1653	2132	479	AOR51361.1_acc|GENBANK|AOR51361.1|NEIGHBOR|KX148547|fifo_[Anopheles_flavivirus_variant_2]_taxid=1903341_AXCL01017469.1_2130_1657(-)	10	10	1.0	ARD06144.1_polyprotein, partial 	Karumba virus	2.2e-28	1	1	49.1	99.6	1163	1321	3342	1969397	ARD06144.1	NA	-1	0	NA	-1	0	no	Amarillovirales	Flaviviridae	2732545	11050
NIRVS_11	AXCL01021051.1	1430	1630	200	QNM37798.1_acc|GENBANK|QNM37798.1|GENBANK|MN714664|hypothetical_protein_[Frankliniella_occidentalis_flavi-like_virus_1]_taxid=2767259_AXCL01021051.1_1630_1430(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_035895593.1_ADP-ribose glycohydrolase OARD1-like [Anopheles stephensi]:121-186	3.2e-26	1	XP_035895593.1_ADP-ribose glycohydrolase OARD1-like [Anopheles stephensi]:121-186	3.2e-26	1	yes	NA	NA	NA	NA
NIRVS_12	AXCL01024550.1	145	810	665	ATP66855.1_acc|GENBANK|ATP66855.1|GENBANK|KY370100|polyprotein_[Rodent_pestivirus]_taxid=2050021_AXCL01024550.1_145_810(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_052895354.1_pre-mRNA-splicing factor ATP-dependent RNA helicase PRP16 [Anopheles moucheti]:581-801	3.7e-119	2	XP_052895354.1_pre-mRNA-splicing factor ATP-dependent RNA helicase PRP16 [Anopheles moucheti]:581-801	3.7e-119	2	yes	NA	NA	NA	NA
NIRVS_13	AXCL01028557.1	1412	1678	266	AAB92355.1_acc|GENBANK|AAB92355.1|GENBANK|U89438|nonstructural_protein_P125-2_[Bovine_viral_diarrhea_virus_1]_taxid=11099_AXCL01028557.1_1412_1678(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_040160977.1_small ubiquitin-related modifier 3-like [Anopheles arabiensis] >XP_040228818.1 small ubiquitin-related modifier 3-like [Anopheles coluzzii] >XP_041764132.1 small ubiquitin-related modifier 3-like [Anopheles merus] >XP_321390.3 small ubiquitin-related modifier 3-like [Anopheles gambiae] >EAA00879.3 AGAP001701-PA [Anopheles gambiae str. PEST]:2-89	1.8e-40	2	XP_035896339.1_small ubiquitin-related modifier 2-like [Anopheles stephensi] >XP_050071660.1 small ubiquitin-related modifier 2-like [Anopheles maculipalpis]:2-89	1.8e-40	1	yes	NA	NA	NA	NA
NIRVS_14	AXCL01035135.1	1	423	422	UOL48894.1_acc|GENBANK|UOL48894.1|GENBANK|OM030320|polyprotein_[Wenzhou_Pipistrellus_abramus_pestivirus_1]_taxid=2929001_AXCL01035135.1_19_423(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_050074074.1_ATP-dependent RNA helicase DHX33 [Anopheles maculipalpis]:53-192	7.1e-68	1	XP_050074074.1_ATP-dependent RNA helicase DHX33 [Anopheles maculipalpis]:53-192	7.1e-68	1	yes	NA	NA	NA	NA
NIRVS_15	AXCL01035743.1	1383	1622	239	AAM77034.1_acc|GENBANK|AAM77034.1|GENBANK|AY117145|polyprotein_[Bovine_viral_diarrhea_virus_1]_taxid=11099_AXCL01035743.1_1383_1622(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_050090706.1_gamma-aminobutyric acid receptor-associated protein [Anopheles aquasalis]:101-179	6.3e-37	13	XP_050090706.1_gamma-aminobutyric acid receptor-associated protein [Anopheles aquasalis]:101-179	6.3e-37	11	yes	NA	NA	NA	NA
NIRVS_2	AXCL01004535.1	1511	1735	224	AAA53067.1_acc|GENBANK|AAA53067.1|GENBANK|L13783|p125_protein_[Bovine_viral_diarrhea_virus_1]_taxid=11099_AXCL01004535.1_1526_1735(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_035916048.1_ubiquitin-40S ribosomal protein S27a [Anopheles stephensi]:25-98	5.7e-32	1	XP_035916048.1_ubiquitin-40S ribosomal protein S27a [Anopheles stephensi]:25-98	5.7e-32	1	yes	NA	NA	NA	NA
NIRVS_3	AXCL01008493.1	1773	2774	1001	QFX66041.1_acc|GENBANK|QFX66041.1|NEIGHBOR|MK775204|polyprotein_[Bovine_viral_diarrhea_virus_1]_taxid=11099_AXCL01008493.1_1785_2774(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_035894395.1_putative pre-mRNA-splicing factor ATP-dependent RNA helicase PRP1 [Anopheles stephensi]:106-438	2.2e-184	1	XP_035894395.1_putative pre-mRNA-splicing factor ATP-dependent RNA helicase PRP1 [Anopheles stephensi]:106-438	2.2e-184	1	yes	NA	NA	NA	NA
NIRVS_4	AXCL01011251.1	3353	3657	304	AAG13367.1_acc|GENBANK|AAG13367.1|GENBANK|AF268174|polyprotein_[Bovine_viral_diarrhea_virus_2]_taxid=54315_AXCL01011251.1_3526_3657(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_012275399.1_NEDD8 isoform X3 [Orussus abietinus]:7-69	3.3e-14	1	XP_012275399.1_NEDD8 isoform X3 [Orussus abietinus]:7-69	3.3e-14	1	yes	NA	NA	NA	NA
NIRVS_5	AXCL01013264.1	1250	1507	257	AAG13367.1_acc|GENBANK|AAG13367.1|GENBANK|AF268174|polyprotein_[Bovine_viral_diarrhea_virus_2]_taxid=54315_AXCL01013264.1_1504_1277(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_037322697.1_polyubiquitin-B isoform X4 [Pungitius pungitius]:229-309	7e-34	1	XP_037322697.1_polyubiquitin-B isoform X4 [Pungitius pungitius]:229-309	7e-34	1	yes	NA	NA	NA	NA
NIRVS_6	AXCL01014737.1	725	1075	350	AAB92355.1_acc|GENBANK|AAB92355.1|GENBANK|U89438|nonstructural_protein_P125-2_[Bovine_viral_diarrhea_virus_1]_taxid=11099_AXCL01014737.1_725_1075(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_049278431.1_small ubiquitin-related modifier 2-like [Anopheles funestus]:4-88	8.6e-35	1	XP_049278431.1_small ubiquitin-related modifier 2-like [Anopheles funestus]:4-88	8.6e-35	1	yes	NA	NA	NA	NA
NIRVS_7	AXCL01016525.1	1060	2544	1484	AAA53067.1_acc|GENBANK|AAA53067.1|GENBANK|L13783|p125_protein_[Bovine_viral_diarrhea_virus_1]_taxid=11099_AXCL01016525.1_1963_2499(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_049283216.1_polyubiquitin-C-like [Anopheles funestus]:1-480	1.5e-258	1	XP_049283216.1_polyubiquitin-C-like [Anopheles funestus]:1-480	1.5e-258	1	yes	NA	NA	NA	NA
NIRVS_8	AXCL01016526.1	1	192	191	AAD44043.1_acc|GENBANK|AAD44043.1|GENBANK|AF104026|polyprotein_[Bovine_viral_diarrhea_virus_2]_taxid=54315_AXCL01016526.1_1_192(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_050072233.1_polyubiquitin-B-like [Anopheles maculipalpis]:247-309	1.8e-23	1	XP_050072233.1_polyubiquitin-B-like [Anopheles maculipalpis]:247-309	1.8e-23	1	yes	NA	NA	NA	NA
NIRVS_9	AXCL01016605.1	3	125	122	AAD44041.1_acc|GENBANK|AAD44041.1|GENBANK|AF104024|polyprotein_[Bovine_viral_diarrhea_virus_2]_taxid=54315_AXCL01016605.1_3_113(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	KAG9547415.1_hypothetical protein KCV01_g24068, partial [Aureobasidium melanogenum]:163-199	3.9e-11	25	XP_035326470.1_forms a complex with the other RRN protein RRN6 and RRN11 [Colletotrichum scovillei] >KAF4773467.1 forms a complex with the other RRN protein RRN6 and RRN11 [Colletotrichum scovillei]:565-601	3.9e-11	13	yes	NA	NA	NA	NA
ID	Scaffold	Start	End	Len	q_seq_id	Num_total_hit	Num_viral_hit	Fraction_viral_hit	Bestviral_Protein	Virus_name	BestviralEval	Num_subj_same_bestViralEval	Bestviral_frame	Bestviral_percid	Bestviral_qcov	Bestviral_start	Bestviral_end	Bestviral_slen	Bestviral_taxid	Bestviral_accession	BestSubj	BestEval	Num_subj_same_bestEval	Sel_BestSubj	Sel_BestEval	Sel_Num_subj_same_bestEval	NIRVSmerged	Viral Order	Viral Family	Viral Order taxid	Viral Family taxid
NIRVS_1	APCL01000312.1	34231	34524	293	AYV99177.1_acc|GENBANK|AYV99177.1|GENBANK|MH282908|polyprotein_[Bat_pestivirus_BtSk-PestV-1/GX2017]_taxid=2487338_APCL01000312.1_34524_34231(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_049296507.1_ATP-dependent RNA helicase DHX33 [Anopheles funestus]:281-376	2.2e-44	1	XP_049296507.1_ATP-dependent RNA helicase DHX33 [Anopheles funestus]:281-376	2.2e-44	1	yes	NA	NA	NA	NA
NIRVS_10	APCL01000989.1	36777	37487	710	BAD04938.1_acc|GENBANK|BAD04938.1|GENBANK|AB111967|poryprotein_[Bovine_viral_diarrhea_virus_T-20]_taxid=233889_APCL01000989.1_37268_36978(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_040218541.2_polyubiquitin-B-like [Anopheles coluzzii]:32-258	3.4e-115	2	XP_040218541.2_polyubiquitin-B-like [Anopheles coluzzii]:32-258	3.4e-115	1	yes	NA	NA	NA	NA
NIRVS_11	APCL01000989.1	38918	39841	923	AAD44046.1_acc|GENBANK|AAD44046.1|GENBANK|AF104029|polyprotein_[Bovine_viral_diarrhea_virus_2]_taxid=54315_APCL01000989.1_39266_39664(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_035897157.1_polyubiquitin-like [Anopheles stephensi]:1-296	3.4e-155	2	XP_035897157.1_polyubiquitin-like [Anopheles stephensi]:1-296	3.4e-155	2	yes	NA	NA	NA	NA
NIRVS_12	APCL01000992.1	15206	16234	1028	YP_009026415.1_acc|REFSEQ|YP_009026415.1|REFSEQ|NC_024018|polyprotein_[Pronghorn_antelope_pestivirus]_taxid=188938_APCL01000992.1_15257_16234(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	KFB40810.1_AGAP001338-PA-like protein [Anopheles sinensis]:193-533	2.4e-186	1	XP_053681351.1_probable ATP-dependent RNA helicase DHX34 [Anopheles nili]:197-541	2.1e-185	2	yes	NA	NA	NA	NA
NIRVS_13	APCL01001318.1	54229	55200	971	QWJ88498.1_acc|GENBANK|QWJ88498.1|GENBANK|MZ027894|polyprotein_[Linda_virus]_taxid=2014960_APCL01001318.1_54229_55200(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_035910961.1_pre-mRNA-splicing factor ATP-dependent RNA helicase PRP16 [Anopheles stephensi]:496-818	1.1e-180	1	XP_035910961.1_pre-mRNA-splicing factor ATP-dependent RNA helicase PRP16 [Anopheles stephensi]:496-818	1.1e-180	1	yes	NA	NA	NA	NA
NIRVS_14	APCL01001561.1	70957	71277	320	BAD04938.1_acc|GENBANK|BAD04938.1|GENBANK|AB111967|poryprotein_[Bovine_viral_diarrhea_virus_T-20]_taxid=233889_APCL01001561.1_71175_70957(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_052897899.1_ubiquitin-40S ribosomal protein S27a isoform X1 [Anopheles moucheti]:54-126	9e-31	1	XP_052897899.1_ubiquitin-40S ribosomal protein S27a isoform X1 [Anopheles moucheti]:54-126	9e-31	1	yes	NA	NA	NA	NA
NIRVS_15	APCL01001900.1	50139	50570	431	AAD44042.1_acc|GENBANK|AAD44042.1|GENBANK|AF104025|polyprotein_[Bovine_viral_diarrhea_virus_2]_taxid=54315_APCL01001900.1_50366_50139(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	NXI97782.1_UBIQP protein [Psophia crepitans]:1-82	2.4e-34	1	NXI97782.1_UBIQP protein [Psophia crepitans]:1-82	2.4e-34	1	yes	NA	NA	NA	NA
NIRVS_16	APCL01001902.1	67105	67287	182	AAG13367.1_acc|GENBANK|AAG13367.1|GENBANK|AF268174|polyprotein_[Bovine_viral_diarrhea_virus_2]_taxid=54315_APCL01001902.1_67260_67120(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	KAG4074895.1_hypothetical protein HA402_009320 [Bradysia odoriphaga]:5-49	3.3e-14	25	XP_023165447.1_NEDD8 [Drosophila hydei]:5-49	3.3e-14	17	yes	NA	NA	NA	NA
NIRVS_17	APCL01002665.1	1161	1496	335	AAB92355.1_acc|GENBANK|AAB92355.1|GENBANK|U89438|nonstructural_protein_P125-2_[Bovine_viral_diarrhea_virus_1]_taxid=11099_APCL01002665.1_1161_1496(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_035904217.1_small ubiquitin-related modifier 2-like isoform X3 [Anopheles stephensi]:11-88	1.6e-30	14	XP_035904217.1_small ubiquitin-related modifier 2-like isoform X3 [Anopheles stephensi]:11-88	1.6e-30	11	yes	NA	NA	NA	NA
NIRVS_18	APCL01003279.1	183932	184921	989	AID49629.1_acc|GENBANK|AID49629.1|NEIGHBOR|KJ627180|polyprotein_[Bovine_viral_diarrhea_virus_3]_taxid=381707_APCL01003279.1_184921_183932(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_040234024.2_putative pre-mRNA-splicing factor ATP-dependent RNA helicase PRP1 [Anopheles coluzzii] >XP_061518278.1 putative pre-mRNA-splicing factor ATP-dependent RNA helicase PRP1 [Anopheles gambiae]:113-441	5.9e-182	4	XP_040234024.2_putative pre-mRNA-splicing factor ATP-dependent RNA helicase PRP1 [Anopheles coluzzii] >XP_061518278.1 putative pre-mRNA-splicing factor ATP-dependent RNA helicase PRP1 [Anopheles gambiae]:113-441	5.9e-182	3	yes	NA	NA	NA	NA
NIRVS_19	APCL01005276.1	186118	186441	323	AAG13370.1_acc|GENBANK|AAG13370.1|GENBANK|AF268177|polyprotein_[Bovine_viral_diarrhea_virus_2]_taxid=54315_APCL01005276.1_186441_186118(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_058812424.1_uncharacterized protein LOC131676979 [Topomyia yanbarensis] >XP_058812425.1 uncharacterized protein LOC131676979 [Topomyia yanbarensis]:775-859	3.9e-34	1	XP_055551799.1_dnaJ homolog dnj-5 [Wyeomyia smithii]:761-845	8.8e-34	1	yes	NA	NA	NA	NA
NIRVS_2	APCL01000312.1	34635	35312	677	AYV99177.1_acc|GENBANK|AYV99177.1|GENBANK|MH282908|polyprotein_[Bat_pestivirus_BtSk-PestV-1/GX2017]_taxid=2487338_APCL01000312.1_35312_34635(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_052896478.1_ATP-dependent RNA helicase DHX33 [Anopheles moucheti]:43-266	4.9e-111	4	XP_052896478.1_ATP-dependent RNA helicase DHX33 [Anopheles moucheti]:43-266	4.9e-111	4	yes	NA	NA	NA	NA
NIRVS_3	APCL01000532.1	89783	90037	254	AAB92355.1_acc|GENBANK|AAB92355.1|GENBANK|U89438|nonstructural_protein_P125-2_[Bovine_viral_diarrhea_virus_1]_taxid=11099_APCL01000532.1_90037_89783(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_058060693.1_small ubiquitin-related modifier 3 [Anopheles bellator]:1-84	7.1e-39	2	XP_058060693.1_small ubiquitin-related modifier 3 [Anopheles bellator]:1-84	7.1e-39	2	yes	NA	NA	NA	NA
NIRVS_4	APCL01000906.1	15836	16096	260	AAM77034.1_acc|GENBANK|AAM77034.1|GENBANK|AY117145|polyprotein_[Bovine_viral_diarrhea_virus_1]_taxid=11099_APCL01000906.1_15836_16096(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_035773263.1_gamma-aminobutyric acid receptor-associated protein [Anopheles albimanus]:32-117	1.6e-41	3	XP_035773263.1_gamma-aminobutyric acid receptor-associated protein [Anopheles albimanus]:32-117	1.6e-41	3	yes	NA	NA	NA	NA
NIRVS_5	APCL01000928.1	26534	26947	413	QNM37798.1_acc|GENBANK|QNM37798.1|GENBANK|MN714664|hypothetical_protein_[Frankliniella_occidentalis_flavi-like_virus_1]_taxid=2767259_APCL01000928.1_26534_26947(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_041764703.1_ADP-ribose glycohydrolase OARD1-like [Anopheles merus]:44-180	5.2e-63	1	XP_041764703.1_ADP-ribose glycohydrolase OARD1-like [Anopheles merus]:44-180	5.2e-63	1	yes	NA	NA	NA	NA
NIRVS_6	APCL01000928.1	69237	69548	311	AAD44041.1_acc|GENBANK|AAD44041.1|GENBANK|AF104024|polyprotein_[Bovine_viral_diarrhea_virus_2]_taxid=54315_APCL01000928.1_69348_69548(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	GBO17805.1_Polyubiquitin, partial [Araneus ventricosus]:64-166	2.5e-46	3	GBO17805.1_Polyubiquitin, partial [Araneus ventricosus]:64-166	2.5e-46	2	yes	NA	NA	NA	NA
NIRVS_7	APCL01000929.1	1	702	701	AAD44042.1_acc|GENBANK|AAD44042.1|GENBANK|AF104025|polyprotein_[Bovine_viral_diarrhea_virus_2]_taxid=54315_APCL01000929.1_1_480(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	RVE66162.1_hypothetical protein OJAV_G00123700 [Oryzias javanicus]:20-246	1.3e-119	25	CAH1254815.1_UBC [Branchiostoma lanceolatum]:440-666	1.3e-119	16	yes	NA	NA	NA	NA
NIRVS_8	APCL01000960.1	144928	145203	275	AAB92355.1_acc|GENBANK|AAB92355.1|GENBANK|U89438|nonstructural_protein_P125-2_[Bovine_viral_diarrhea_virus_1]_taxid=11099_APCL01000960.1_144928_145203(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_052865985.1_small ubiquitin-related modifier 3 [Anopheles cruzii]:2-92	4.4e-42	2	XP_052865985.1_small ubiquitin-related modifier 3 [Anopheles cruzii]:2-92	4.4e-42	2	yes	NA	NA	NA	NA
