eve_id	confidence	eve_score	suggests	because	locus	top_evalue	top_pident	top_desc	top_viral_desc	top_viral_lineage	max_count_phylum
ABXC01_EVE4808	low	11	maybe-viral (11), retro (8), non-viral (1)	uncharacterized protein (11), retro (6), reverse transcriptase (2), annotated protein of Eukaryota (1)	ABXC01001026.1_367866-368321:+	1.15e-94	95	uncharacterized protein K02A2.6-like n=8 Tax=Sorghum bicolor  RepID=UPI000B425E8E	NA	NA	Streptophyta
ABXC01_EVE4809	low	11	maybe-viral (11), retro (8), non-viral (1)	uncharacterized protein (11), retro (5), reverse transcriptase (3), annotated protein of Eukaryota (1)	ABXC01001026.1_558159-558575:+	6.06e-85	94.5	uncharacterized protein K02A2.6-like n=8 Tax=Sorghum bicolor  RepID=UPI000B425E8E	NA	NA	Streptophyta
ABXC01_EVE4810	low	11	maybe-viral (11), retro (8), non-viral (1)	uncharacterized protein (11), retro (6), reverse transcriptase (2), annotated protein of Eukaryota (1)	ABXC01001027.1_181877-182332:-	7.71e-98	97.9	uncharacterized protein K02A2.6-like n=8 Tax=Sorghum bicolor  RepID=UPI000B425E8E	NA	NA	Streptophyta
ABXC01_EVE4811	low	11	maybe-viral (11), retro (8), non-viral (1)	uncharacterized protein (11), retro (6), reverse transcriptase (2), annotated protein of Eukaryota (1)	ABXC01001034.1_227366-227821:+	2.19e-97	97.2	uncharacterized protein K02A2.6-like n=8 Tax=Sorghum bicolor  RepID=UPI000B425E8E	NA	NA	Streptophyta
ABXC01_EVE4812	low	11	maybe-viral (11), retro (7), non-viral (2)	uncharacterized protein (11), retro (5), annotated protein of Eukaryota (2), reverse transcriptase (2)	ABXC01001045.1_1250773-1251309:+	1.2e-92	73.7	Retrotransposon protein, putative, Ty3-gypsy subclass n=4 Tax=Poaceae  RepID=Q2R3E6_ORYSJ	NA	NA	Streptophyta
ABXC01_EVE4813	low	11	maybe-viral (11), retro (8), non-viral (1)	uncharacterized protein (11), retro (6), reverse transcriptase (2), annotated protein of Eukaryota (1)	ABXC01001045.1_1586409-1586864:+	2.19e-97	97.2	uncharacterized protein K02A2.6-like n=8 Tax=Sorghum bicolor  RepID=UPI000B425E8E	NA	NA	Streptophyta
ABXC01_EVE4814	low	11	maybe-viral (11), retro (7), non-viral (2)	uncharacterized protein (11), retro (5), annotated protein of Eukaryota (2), reverse transcriptase (2)	ABXC01001045.1_2373744-2374196:-	5.43e-90	92.2	LOW QUALITY PROTEIN: uncharacterized protein LOC110435916 n=1 Tax=Sorghum bicolor  RepID=UPI000B4260D1	NA	NA	Streptophyta
ABXC01_EVE4815	low	11	maybe-viral (11), retro (8), non-viral (1)	uncharacterized protein (11), retro (5), reverse transcriptase (3), annotated protein of Eukaryota (1)	ABXC01001046.1_154053-154469:-	3.6499999999999996e-89	98.4	uncharacterized protein K02A2.6-like n=8 Tax=Sorghum bicolor  RepID=UPI000B425E8E	NA	NA	Streptophyta
ABXC01_EVE4816	low	11	maybe-viral (12), retro (7), non-viral (1)	uncharacterized protein (12), retro (5), reverse transcriptase (2), annotated protein of Eukaryota (1)	ABXC01001057.1_176326-176733:+	8.74e-78	89.6	LOW QUALITY PROTEIN: uncharacterized protein LOC110435916 n=1 Tax=Sorghum bicolor  RepID=UPI000B4260D1	NA	NA	Streptophyta
ABXC01_EVE4817	low	11	maybe-viral (11), retro (8), non-viral (1)	uncharacterized protein (11), retro (6), reverse transcriptase (2), annotated protein of Eukaryota (1)	ABXC01001188.1_453824-454279:+	2.81e-90	90.1	LOW QUALITY PROTEIN: uncharacterized protein LOC110435916 n=1 Tax=Sorghum bicolor  RepID=UPI000B4260D1	NA	NA	Streptophyta
ABXC01_EVE4818	low	11	maybe-viral (11), retro (8), non-viral (1)	uncharacterized protein (11), retro (6), reverse transcriptase (2), annotated protein of Eukaryota (1)	ABXC01001207.1_20173-20709:+	5.42e-94	74.9	Retrotransposon protein, putative, Ty3-gypsy subclass n=4 Tax=Poaceae  RepID=Q2R3E6_ORYSJ	NA	NA	Streptophyta
ABXC01_EVE4819	low	11	maybe-viral (11), retro (7), non-viral (2)	uncharacterized protein (11), retro (5), annotated protein of Eukaryota (2), reverse transcriptase (2)	ABXC01001212.1_172500-173036:+	1.08e-93	74.3	Retrotransposon protein, putative, Ty3-gypsy subclass n=4 Tax=Poaceae  RepID=Q2R3E6_ORYSJ	NA	NA	Streptophyta
ABXC01_EVE4820	low	11	maybe-viral (11), retro (7), non-viral (2)	uncharacterized protein (11), retro (5), annotated protein of Eukaryota (2), reverse transcriptase (2)	ABXC01001216.1_132806-133261:+	5.12e-93	93.6	LOW QUALITY PROTEIN: uncharacterized protein LOC110435916 n=1 Tax=Sorghum bicolor  RepID=UPI000B4260D1	NA	NA	Streptophyta
ABXC01_EVE4821	low	11	maybe-viral (11), retro (8), non-viral (1)	uncharacterized protein (11), retro (6), reverse transcriptase (2), annotated protein of Eukaryota (1)	ABXC01001229.1_217708-218163:+	7.71e-98	97.2	uncharacterized protein K02A2.6-like n=8 Tax=Sorghum bicolor  RepID=UPI000B425E8E	NA	NA	Streptophyta
ABXC01_EVE4822	low	11	maybe-viral (11), retro (8), non-viral (1)	uncharacterized protein (11), retro (6), reverse transcriptase (2), annotated protein of Eukaryota (1)	ABXC01001232.1_147081-147536:-	7.089999999999999e-96	97.2	uncharacterized protein K02A2.6-like n=8 Tax=Sorghum bicolor  RepID=UPI000B425E8E	NA	NA	Streptophyta
ABXC01_EVE4823	low	11	maybe-viral (11), retro (8), non-viral (1)	uncharacterized protein (11), retro (6), reverse transcriptase (2), annotated protein of Eukaryota (1)	ABXC01001232.1_195434-195889:-	5.45e-98	97.9	uncharacterized protein K02A2.6-like n=8 Tax=Sorghum bicolor  RepID=UPI000B425E8E	NA	NA	Streptophyta
ABXC01_EVE4824	low	11	maybe-viral (11), retro (8), non-viral (1)	uncharacterized protein (11), retro (6), reverse transcriptase (2), annotated protein of Eukaryota (1)	ABXC01001233.1_275300-275755:+	1.55e-97	97.9	uncharacterized protein K02A2.6-like n=8 Tax=Sorghum bicolor  RepID=UPI000B425E8E	NA	NA	Streptophyta
ABXC01_EVE4825	low	11	maybe-viral (11), retro (8), non-viral (1)	uncharacterized protein (11), retro (6), reverse transcriptase (2), annotated protein of Eukaryota (1)	ABXC01001243.1_475668-476123:-	1.2499999999999998e-96	96.5	uncharacterized protein K02A2.6-like n=8 Tax=Sorghum bicolor  RepID=UPI000B425E8E	NA	NA	Streptophyta
ABXC01_EVE4826	low	11	non-viral (12), retro (5), viral (2), maybe-viral (1)	annotated protein of Eukaryota (10), retro (5), annotated protein of unclassified cellular organisms superkingdom (2), VDB (2), polyprotein protein (1)	ABXC01001255.1_190198-190656:-	1.2699999999999999e-81	78.4	Integrase catalytic domain-containing protein n=11 Tax=Mesangiospermae  RepID=A0A0A9D292_ARUDO	polyprotein [Oryza sativa Indica Group] acc=AAD27547.1 	NA	Streptophyta
ABXC01_EVE4827	low	11	maybe-viral (11), retro (8), non-viral (1)	uncharacterized protein (11), retro (6), reverse transcriptase (2), annotated protein of Eukaryota (1)	ABXC01001261.1_114329-114784:-	1.1899999999999998e-99	98.6	uncharacterized protein K02A2.6-like n=8 Tax=Sorghum bicolor  RepID=UPI000B425E8E	NA	NA	Streptophyta
ABXC01_EVE4828	low	11	maybe-viral (12), retro (6), non-viral (2)	uncharacterized protein (12), retro (4), annotated protein of Eukaryota (2), reverse transcriptase (2)	ABXC01001265.1_104533-104988:-	3.5999999999999997e-93	92.9	LOW QUALITY PROTEIN: uncharacterized protein LOC110435916 n=1 Tax=Sorghum bicolor  RepID=UPI000B4260D1	NA	NA	Streptophyta
ABXC01_EVE4829	low	11	maybe-viral (11), retro (8), non-viral (1)	uncharacterized protein (11), retro (6), reverse transcriptase (2), annotated protein of Eukaryota (1)	ABXC01001316.1_164278-164733:-	1.7699999999999997e-96	96.5	uncharacterized protein K02A2.6-like n=8 Tax=Sorghum bicolor  RepID=UPI000B425E8E	NA	NA	Streptophyta
ABXC01_EVE4830	low	11	maybe-viral (11), retro (6), non-viral (3)	uncharacterized protein (10), retro (5), annotated protein of Eukaryota (3), polyprotein protein (1), reverse transcriptase (1)	ABXC01001316.1_359549-359956:-	1.06e-58	66.4	Gypsy retrotransposon integrase-like protein 1 n=3 Tax=Oryza sativa subsp. japonica  RepID=Q2QSX8_ORYSJ	NA	NA	Streptophyta
ABXC01_EVE4831	low	11	non-viral (13), retro (4), viral (2), maybe-viral (1)	annotated protein of Eukaryota (12), retro (4), VDB (2), annotated protein of unclassified cellular organisms superkingdom (1), polyprotein protein (1)	ABXC01001317.1_113755-114240:-	2.66e-83	79.5	RNA-directed DNA polymerase n=10 Tax=Oryza sativa subsp. japonica  RepID=Q7XS52_ORYSJ	polyprotein [Oryza sativa Indica Group] acc=AAD27547.1 	NA	Streptophyta
ABXC01_EVE4832	low	11	maybe-viral (11), retro (6), non-viral (3)	uncharacterized protein (10), retro (5), annotated protein of Eukaryota (3), polyprotein protein (1), reverse transcriptase (1)	ABXC01001340.1_60569-60976:+	2.4299999999999998e-60	67.2	Gypsy retrotransposon integrase-like protein 1 n=3 Tax=Oryza sativa subsp. japonica  RepID=Q2QSX8_ORYSJ	NA	NA	Streptophyta
ABXC01_EVE4833	low	11	maybe-viral (11), retro (8), non-viral (1)	uncharacterized protein (11), retro (6), reverse transcriptase (2), annotated protein of Eukaryota (1)	ABXC01001380.1_78942-79397:+	3.85e-98	97.9	uncharacterized protein K02A2.6-like n=8 Tax=Sorghum bicolor  RepID=UPI000B425E8E	NA	NA	Streptophyta
ABXC01_EVE4834	low	11	non-viral (12), retro (5), viral (2), maybe-viral (1)	annotated protein of Eukaryota (8), retro (5), annotated protein of unclassified cellular organisms superkingdom (4), VDB (2), polyprotein protein (1)	ABXC01001386.1_44058-44543:+	2.82e-80	78.9	RNA-directed DNA polymerase n=8 Tax=Oryza sativa subsp. japonica  RepID=Q6F2P5_ORYSJ	polyprotein [Oryza australiensis] acc=ABC94893.1 	NA	Streptophyta
ABXC01_EVE4835	low	11	maybe-viral (11), retro (8), non-viral (1)	uncharacterized protein (10), reverse transcriptase (6), retro (2), annotated protein of Eukaryota (1), polyprotein protein (1)	ABXC01001541.1_23957-24106:+	2e-22	88	uncharacterized protein LOC110431715 n=1 Tax=Sorghum bicolor  RepID=UPI000B425F8F	NA	NA	Streptophyta
ABXC01_EVE4836	low	11	maybe-viral (11), retro (8), non-viral (1)	uncharacterized protein (11), retro (6), reverse transcriptase (2), annotated protein of Eukaryota (1)	ABXC01001864.1_46572-46988:+	6.659999999999999e-87	95.3	uncharacterized protein K02A2.6-like n=8 Tax=Sorghum bicolor  RepID=UPI000B425E8E	NA	NA	Streptophyta
ABXC01_EVE4837	low	11	maybe-viral (11), retro (8), non-viral (1)	uncharacterized protein (11), retro (6), reverse transcriptase (2), annotated protein of Eukaryota (1)	ABXC01001873.1_36030-36485:-	4.3899999999999995e-89	93.6	uncharacterized protein K02A2.6-like n=8 Tax=Sorghum bicolor  RepID=UPI000B425E8E	NA	NA	Streptophyta
ABXC01_EVE4838	low	11	maybe-viral (11), retro (8), non-viral (1)	uncharacterized protein (11), retro (6), reverse transcriptase (2), annotated protein of Eukaryota (1)	ABXC01001881.1_119716-120171:+	7.71e-98	97.9	uncharacterized protein K02A2.6-like n=8 Tax=Sorghum bicolor  RepID=UPI000B425E8E	NA	NA	Streptophyta
ABXC01_EVE4839	low	11	non-viral (13), retro (4), viral (2), maybe-viral (1)	annotated protein of Eukaryota (12), retro (4), VDB (2), annotated protein of unclassified cellular organisms superkingdom (1), polyprotein protein (1)	ABXC01001881.1_21433-21918:+	2.66e-83	79.5	RNA-directed DNA polymerase n=10 Tax=Oryza sativa subsp. japonica  RepID=Q7XS52_ORYSJ	polyprotein [Oryza sativa Indica Group] acc=AAD27547.1 	NA	Streptophyta
ABXC01_EVE4840	low	11	maybe-viral (11), retro (8), non-viral (1)	uncharacterized protein (11), retro (6), reverse transcriptase (2), annotated protein of Eukaryota (1)	ABXC01001897.1_33091-33498:-	9.73e-82	93.6	LOW QUALITY PROTEIN: uncharacterized protein LOC110435916 n=1 Tax=Sorghum bicolor  RepID=UPI000B4260D1	NA	NA	Streptophyta
ABXC01_EVE4841	low	11	maybe-viral (11), retro (8), non-viral (1)	uncharacterized protein (11), retro (6), reverse transcriptase (2), annotated protein of Eukaryota (1)	ABXC01001897.1_510394-510849:+	2.4999999999999996e-96	97.2	uncharacterized protein K02A2.6-like n=8 Tax=Sorghum bicolor  RepID=UPI000B425E8E	NA	NA	Streptophyta
ABXC01_EVE4842	low	11	non-viral (11), retro (6), maybe-viral (2), viral (2)	annotated protein of Eukaryota (7), retro (6), annotated protein of unclassified cellular organisms superkingdom (4), polyprotein protein (2), VDB (2)	ABXC01001901.1_182106-182591:+	2.73e-86	76.5	Integrase catalytic domain-containing protein n=11 Tax=Mesangiospermae  RepID=A0A0A9D292_ARUDO	polyprotein [Oryza sativa Indica Group] acc=AAD27547.1 	NA	Streptophyta
ABXC01_EVE4843	low	11	non-viral (13), retro (4), viral (2), maybe-viral (1)	annotated protein of Eukaryota (11), retro (4), annotated protein of unclassified cellular organisms superkingdom (2), VDB (2), polyprotein protein (1)	ABXC01001903.1_133505-134041:-	2.13e-89	76.3	Polyprotein n=4 Tax=Oryza sativa  RepID=Q10I79_ORYSJ	polyprotein [Oryza sativa Indica Group] acc=AAD27547.1 	NA	Streptophyta
ABXC01_EVE4844	low	11	maybe-viral (11), retro (6), non-viral (3)	uncharacterized protein (10), retro (5), annotated protein of Eukaryota (3), polyprotein protein (1), reverse transcriptase (1)	ABXC01001907.1_78988-79395:-	2.5699999999999997e-56	62.7	Gypsy retrotransposon integrase-like protein 1 n=3 Tax=Oryza sativa subsp. japonica  RepID=Q2QSX8_ORYSJ	NA	NA	Streptophyta
ABXC01_EVE4845	low	11	maybe-viral (11), retro (8), non-viral (1)	uncharacterized protein (11), retro (6), reverse transcriptase (2), annotated protein of Eukaryota (1)	ABXC01001917.1_206643-207137:-	1.87e-89	76.8	Retrotransposon protein, putative, Ty3-gypsy subclass n=4 Tax=Poaceae  RepID=Q2R3E6_ORYSJ	NA	NA	Streptophyta
ABXC01_EVE4846	low	11	maybe-viral (11), retro (6), non-viral (3)	uncharacterized protein (10), retro (5), annotated protein of Eukaryota (3), polyprotein protein (1), reverse transcriptase (1)	ABXC01001919.1_658716-659123:+	1.22e-60	66.4	Gypsy retrotransposon integrase-like protein 1 n=3 Tax=Oryza sativa subsp. japonica  RepID=Q2QSX8_ORYSJ	NA	NA	Streptophyta
ABXC01_EVE4847	low	11	maybe-viral (11), retro (6), non-viral (3)	uncharacterized protein (10), retro (5), annotated protein of Eukaryota (3), polyprotein protein (1), reverse transcriptase (1)	ABXC01001925.1_303577-303984:-	1.91e-59	66.4	Gypsy retrotransposon integrase-like protein 1 n=3 Tax=Oryza sativa subsp. japonica  RepID=Q2QSX8_ORYSJ	NA	NA	Streptophyta
ABXC01_EVE4848	low	11	maybe-viral (11), retro (8), non-viral (1)	uncharacterized protein (11), retro (5), reverse transcriptase (3), annotated protein of Eukaryota (1)	ABXC01001929.1_276166-276585:+	6.9399999999999995e-87	96.1	uncharacterized protein K02A2.6-like n=8 Tax=Sorghum bicolor  RepID=UPI000B425E8E	NA	NA	Streptophyta
ABXC01_EVE4849	low	11	maybe-viral (11), retro (8), non-viral (1)	uncharacterized protein (11), retro (6), reverse transcriptase (2), annotated protein of Eukaryota (1)	ABXC01001932.1_15393-15848:-	1.2499999999999998e-96	97.9	uncharacterized protein K02A2.6-like n=8 Tax=Sorghum bicolor  RepID=UPI000B425E8E	NA	NA	Streptophyta
ABXC01_EVE4850	low	11	maybe-viral (11), retro (8), non-viral (1)	uncharacterized protein (11), retro (6), reverse transcriptase (2), annotated protein of Eukaryota (1)	ABXC01001935.1_162208-162663:-	5.009999999999999e-96	96.5	uncharacterized protein K02A2.6-like n=8 Tax=Sorghum bicolor  RepID=UPI000B425E8E	NA	NA	Streptophyta
ABXC01_EVE4851	low	11	maybe-viral (11), retro (8), non-viral (1)	uncharacterized protein (11), retro (6), reverse transcriptase (2), annotated protein of Eukaryota (1)	ABXC01001935.1_748478-749014:+	9.82e-98	76.5	Retrotransposon protein, putative, Ty3-gypsy subclass n=4 Tax=Poaceae  RepID=Q2R3E6_ORYSJ	NA	NA	Streptophyta
ABXC01_EVE4852	low	11	maybe-viral (11), retro (8), non-viral (1)	uncharacterized protein (11), retro (6), reverse transcriptase (2), annotated protein of Eukaryota (1)	ABXC01001940.1_268321-268776:+	6.25e-94	92.9	LOW QUALITY PROTEIN: uncharacterized protein LOC110435916 n=1 Tax=Sorghum bicolor  RepID=UPI000B4260D1	NA	NA	Streptophyta
ABXC01_EVE4853	low	11	maybe-viral (11), retro (8), non-viral (1)	uncharacterized protein (11), retro (6), reverse transcriptase (2), annotated protein of Eukaryota (1)	ABXC01001944.1_200847-201302:-	1.35e-98	98.6	uncharacterized protein K02A2.6-like n=8 Tax=Sorghum bicolor  RepID=UPI000B425E8E	NA	NA	Streptophyta
ABXC01_EVE4854	low	11	maybe-viral (11), retro (8), non-viral (1)	uncharacterized protein (11), retro (5), reverse transcriptase (3), annotated protein of Eukaryota (1)	ABXC01001947.1_43695-44099:-	1.53e-78	92.2	uncharacterized protein K02A2.6-like n=8 Tax=Sorghum bicolor  RepID=UPI000B425E8E	NA	NA	Streptophyta
ABXC01_EVE4855	low	11	maybe-viral (11), retro (8), non-viral (1)	uncharacterized protein (11), retro (5), reverse transcriptase (3), annotated protein of Eukaryota (1)	ABXC01001952.1_407050-407502:+	1.1500000000000001e-91	94.3	uncharacterized protein K02A2.6-like n=8 Tax=Sorghum bicolor  RepID=UPI000B425E8E	NA	NA	Streptophyta
ABXC01_EVE4856	low	11	maybe-viral (11), retro (6), non-viral (3)	uncharacterized protein (10), retro (5), annotated protein of Eukaryota (3), polyprotein protein (1), reverse transcriptase (1)	ABXC01001967.1_111503-111910:+	1.05e-52	74	Integrase catalytic domain-containing protein n=3 Tax=Sorghum bicolor  RepID=A0A1Z5S7P7_SORBI	NA	NA	Streptophyta
ABXC01_EVE4857	low	11	maybe-viral (11), retro (6), non-viral (3)	uncharacterized protein (10), retro (5), annotated protein of Eukaryota (3), polyprotein protein (1), reverse transcriptase (1)	ABXC01002053.1_88803-89210:-	7.550000000000001e-59	65.7	Gypsy retrotransposon integrase-like protein 1 n=3 Tax=Oryza sativa subsp. japonica  RepID=Q2QSX8_ORYSJ	NA	NA	Streptophyta
ABXC01_EVE4858	low	11	maybe-viral (12), retro (6), non-viral (2)	uncharacterized protein (12), retro (4), annotated protein of Eukaryota (2), reverse transcriptase (2)	ABXC01002081.1_11919-12374:-	2.08e-92	91.5	LOW QUALITY PROTEIN: uncharacterized protein LOC110435916 n=1 Tax=Sorghum bicolor  RepID=UPI000B4260D1	NA	NA	Streptophyta
ABXC01_EVE4859	low	11	maybe-viral (11), retro (6), non-viral (3)	uncharacterized protein (10), retro (5), annotated protein of Eukaryota (3), polyprotein protein (1), reverse transcriptase (1)	ABXC01002083.1_637649-638056:+	6.819999999999999e-60	66.4	Gypsy retrotransposon integrase-like protein 1 n=3 Tax=Oryza sativa subsp. japonica  RepID=Q2QSX8_ORYSJ	NA	NA	Streptophyta
ABXC01_EVE4860	low	11	maybe-viral (11), retro (6), non-viral (3)	uncharacterized protein (10), retro (5), annotated protein of Eukaryota (3), polyprotein protein (1), reverse transcriptase (1)	ABXC01002107.1_57377-57784:+	1.91e-59	66.4	Gypsy retrotransposon integrase-like protein 1 n=3 Tax=Oryza sativa subsp. japonica  RepID=Q2QSX8_ORYSJ	NA	NA	Streptophyta
ABXC01_EVE4861	low	11	maybe-viral (11), retro (8), non-viral (1)	uncharacterized protein (11), retro (6), reverse transcriptase (2), annotated protein of Eukaryota (1)	ABXC01002115.1_131535-131990:+	1.1899999999999998e-99	98.6	uncharacterized protein K02A2.6-like n=8 Tax=Sorghum bicolor  RepID=UPI000B425E8E	NA	NA	Streptophyta
ABXC01_EVE4862	low	11	maybe-viral (11), retro (8), non-viral (1)	uncharacterized protein (11), retro (5), reverse transcriptase (3), annotated protein of Eukaryota (1)	ABXC01002141.1_35519-35974:+	2.73e-90	92.2	uncharacterized protein K02A2.6-like n=8 Tax=Sorghum bicolor  RepID=UPI000B425E8E	NA	NA	Streptophyta
ABXC01_EVE4863	low	11	maybe-viral (11), retro (7), non-viral (2)	uncharacterized protein (11), retro (5), annotated protein of Eukaryota (2), reverse transcriptase (2)	ABXC01002175.1_225006-225461:+	1.0299999999999999e-92	92.2	LOW QUALITY PROTEIN: uncharacterized protein LOC110435916 n=1 Tax=Sorghum bicolor  RepID=UPI000B4260D1	NA	NA	Streptophyta
ABXC01_EVE4864	low	11	maybe-viral (11), retro (8), non-viral (1)	uncharacterized protein (11), retro (6), reverse transcriptase (2), annotated protein of Eukaryota (1)	ABXC01002562.1_816665-817120:+	1.05e-92	94.3	uncharacterized protein K02A2.6-like n=8 Tax=Sorghum bicolor  RepID=UPI000B425E8E	NA	NA	Streptophyta
ABXC01_EVE4865	low	11	maybe-viral (11), retro (8), non-viral (1)	uncharacterized protein (11), retro (6), reverse transcriptase (2), annotated protein of Eukaryota (1)	ABXC01002566.1_47058-47513:-	3.3699999999999995e-99	97.9	uncharacterized protein K02A2.6-like n=8 Tax=Sorghum bicolor  RepID=UPI000B425E8E	NA	NA	Streptophyta
ABXC01_EVE4866	low	11	maybe-viral (11), retro (7), non-viral (2)	uncharacterized protein (11), retro (5), annotated protein of Eukaryota (2), reverse transcriptase (2)	ABXC01002570.1_12622-13077:-	1.26e-93	93.6	LOW QUALITY PROTEIN: uncharacterized protein LOC110435916 n=1 Tax=Sorghum bicolor  RepID=UPI000B4260D1	NA	NA	Streptophyta
ABXC01_EVE4867	low	11	non-viral (12), retro (5), maybe-viral (2), viral (2)	annotated protein of Eukaryota (9), retro (5), annotated protein of unclassified cellular organisms superkingdom (3), polyprotein protein (2), VDB (2)	ABXC01002571.1_151063-151548:+	7.01e-71	72	RNA-directed DNA polymerase n=7 Tax=BOP clade  RepID=Q2R508_ORYSJ	polyprotein [Oryza sativa Indica Group] acc=AAD27547.1 	NA	Streptophyta
ABXC01_EVE4868	low	11	maybe-viral (11), retro (6), non-viral (3)	uncharacterized protein (10), retro (5), annotated protein of Eukaryota (3), polyprotein protein (1), reverse transcriptase (1)	ABXC01002574.1_99424-99831:-	1.22e-60	65.7	Gypsy retrotransposon integrase-like protein 1 n=3 Tax=Oryza sativa subsp. japonica  RepID=Q2QSX8_ORYSJ	NA	NA	Streptophyta
ABXC01_EVE4869	low	11	maybe-viral (11), retro (7), non-viral (2)	uncharacterized protein (11), retro (5), annotated protein of Eukaryota (2), reverse transcriptase (2)	ABXC01002576.1_70474-70929:-	2.18e-94	93.6	LOW QUALITY PROTEIN: uncharacterized protein LOC110435916 n=1 Tax=Sorghum bicolor  RepID=UPI000B4260D1	NA	NA	Streptophyta
ABXC01_EVE4870	low	11	maybe-viral (11), retro (6), non-viral (3)	uncharacterized protein (10), retro (5), annotated protein of Eukaryota (3), polyprotein protein (1), reverse transcriptase (1)	ABXC01002584.1_68436-68843:+	9.62e-60	67.2	Gypsy retrotransposon integrase-like protein 1 n=3 Tax=Oryza sativa subsp. japonica  RepID=Q2QSX8_ORYSJ	NA	NA	Streptophyta
ABXC01_EVE4871	low	11	non-viral (13), retro (4), viral (2), maybe-viral (1)	annotated protein of Eukaryota (12), retro (4), VDB (2), annotated protein of unclassified cellular organisms superkingdom (1), polyprotein protein (1)	ABXC01002584.1_93228-93713:+	6.83e-83	78.9	RNA-directed DNA polymerase n=10 Tax=Oryza sativa subsp. japonica  RepID=Q7XS52_ORYSJ	polyprotein [Oryza sativa Indica Group] acc=AAD27547.1 	NA	Streptophyta
ABXC01_EVE4872	low	11	maybe-viral (11), retro (8), non-viral (1)	uncharacterized protein (11), retro (6), reverse transcriptase (2), annotated protein of Eukaryota (1)	ABXC01002597.1_583435-583839:+	2.27e-74	78.8	Gypsy retrotransposon integrase-like protein 1 n=2 Tax=Oryza sativa subsp. japonica  RepID=Q10GT8_ORYSJ	NA	NA	Streptophyta
ABXC01_EVE4873	low	11	maybe-viral (11), retro (6), non-viral (3)	uncharacterized protein (10), retro (5), annotated protein of Eukaryota (3), polyprotein protein (1), reverse transcriptase (1)	ABXC01002609.1_58409-58816:-	3.9799999999999994e-55	66.4	Reverse transcriptase (RNA-dependent DNA polymerase) domain containing protein n=2 Tax=Gossypium australe  RepID=A0A5B6U2I9_9ROSI	NA	NA	Streptophyta
ABXC01_EVE4874	low	11	maybe-viral (11), retro (6), non-viral (3)	uncharacterized protein (10), retro (5), annotated protein of Eukaryota (3), polyprotein protein (1), reverse transcriptase (1)	ABXC01002614.1_101400-101807:+	5.9200000000000006e-58	64.2	Gypsy retrotransposon integrase-like protein 1 n=3 Tax=Oryza sativa subsp. japonica  RepID=Q2QSX8_ORYSJ	NA	NA	Streptophyta
ABXC01_EVE4875	low	11	maybe-viral (11), retro (7), non-viral (2)	uncharacterized protein (11), retro (5), annotated protein of Eukaryota (2), reverse transcriptase (2)	ABXC01002621.1_160824-161234:+	2.5e-82	94.4	LOW QUALITY PROTEIN: uncharacterized protein LOC110435916 n=1 Tax=Sorghum bicolor  RepID=UPI000B4260D1	NA	NA	Streptophyta
ABXC01_EVE4876	low	11	maybe-viral (11), retro (8), non-viral (1)	uncharacterized protein (11), retro (6), reverse transcriptase (2), annotated protein of Eukaryota (1)	ABXC01002622.1_58540-59076:-	3.44e-95	76.5	Retrotransposon protein, putative, Ty3-gypsy subclass n=4 Tax=Poaceae  RepID=Q2R3E6_ORYSJ	NA	NA	Streptophyta
ABXC01_EVE4877	low	11	maybe-viral (11), retro (7), non-viral (2)	uncharacterized protein (10), retro (6), annotated protein of Eukaryota (2), polyprotein protein (1), reverse transcriptase (1)	ABXC01002622.1_7606-8013:-	2.24e-53	62.7	Reverse transcriptase (RNA-dependent DNA polymerase) domain containing protein n=2 Tax=Gossypium australe  RepID=A0A5B6U2I9_9ROSI	NA	NA	Streptophyta
ABXC01_EVE4878	low	11	maybe-viral (11), retro (8), non-viral (1)	uncharacterized protein (11), retro (6), reverse transcriptase (2), annotated protein of Eukaryota (1)	ABXC01002632.1_38782-39237:-	1.1899999999999998e-99	98.6	uncharacterized protein K02A2.6-like n=8 Tax=Sorghum bicolor  RepID=UPI000B425E8E	NA	NA	Streptophyta
ABXC01_EVE4879	low	11	non-viral (12), retro (5), maybe-viral (2), viral (2)	annotated protein of Eukaryota (9), retro (4), annotated protein of unclassified cellular organisms superkingdom (3), VDB (2), polyprotein protein (1), transposon (1), uncharacterized protein (1)	ABXC01002650.1_15281-15445:+	8e-14	47.3	Polyprotein n=2 Tax=Oryza sativa subsp. japonica  RepID=Q7G204_ORYSJ	polyprotein [Oryza sativa Indica Group] acc=AAD27547.1 	NA	Streptophyta
ABXC01_EVE4880	low	11	maybe-viral (11), retro (6), non-viral (3)	uncharacterized protein (10), retro (5), annotated protein of Eukaryota (3), polyprotein protein (1), reverse transcriptase (1)	ABXC01002656.1_281695-282102:+	3.6299999999999996e-56	63.4	Gypsy retrotransposon integrase-like protein 1 n=3 Tax=Oryza sativa subsp. japonica  RepID=Q2QSX8_ORYSJ	NA	NA	Streptophyta
ABXC01_EVE4881	low	11	maybe-viral (11), retro (8), non-viral (1)	uncharacterized protein (11), retro (5), reverse transcriptase (3), annotated protein of Eukaryota (1)	ABXC01002666.1_137215-137631:-	2.2e-82	91.4	uncharacterized protein K02A2.6-like n=8 Tax=Sorghum bicolor  RepID=UPI000B425E8E	NA	NA	Streptophyta
