eve_id	confidence	eve_score	suggests	because	locus	top_evalue	top_pident	top_desc	top_viral_desc	top_viral_lineage	max_count_phylum
ACYM01_EVE596	low	12	maybe-viral (12), non-viral (8)	uncharacterized protein (12), annotated protein of Eukaryota (8)	ACYM01131394.1_959-1144:-	9.36e-38	93.5	Chromo domain-containing protein n=3 Tax=fabids  RepID=A0A540K7N2_MALBA	NA	NA	Streptophyta
ACYM01_EVE597	low	12	maybe-viral (12), retro (6), non-viral (2)	uncharacterized protein (12), retro (6), annotated protein of Eukaryota (2)	ACYM01131629.1_1251-1703:-	1.36e-75	79.5	uncharacterized protein LOC131002825 n=16 Tax=asterids  RepID=UPI0025ABF69F	NA	NA	Streptophyta
ACYM01_EVE598	low	12	maybe-viral (12), non-viral (8)	uncharacterized protein (12), annotated protein of Eukaryota (8)	ACYM01133240.1_10176-10361:+	4.3e-34	87.1	Chromo domain-containing protein n=3 Tax=fabids  RepID=A0A540K7N2_MALBA	NA	NA	Streptophyta
ACYM01_EVE599	low	12	maybe-viral (12), non-viral (8)	uncharacterized protein (12), annotated protein of Eukaryota (8)	ACYM01134520.1_13405-13588:-	1.53e-23	79.4	uncharacterized protein LOC125478798 n=1 Tax=Pyrus x bretschneideri  RepID=UPI00202F361A	NA	NA	Streptophyta
ACYM01_EVE600	low	12	maybe-viral (12), retro (6), non-viral (2)	uncharacterized protein (12), retro (6), annotated protein of Eukaryota (2)	ACYM01134669.1_1161-1610:-	1.1e-76	81.3	uncharacterized protein LOC131002825 n=16 Tax=asterids  RepID=UPI0025ABF69F	NA	NA	Streptophyta
ACYM01_EVE601	low	12	maybe-viral (12), retro (6), non-viral (2)	uncharacterized protein (12), retro (6), annotated protein of Eukaryota (2)	ACYM01135072.1_1378-1827:-	4.33e-77	81.3	uncharacterized protein LOC131002825 n=16 Tax=asterids  RepID=UPI0025ABF69F	NA	NA	Streptophyta
ACYM01_EVE602	low	12	maybe-viral (12), non-viral (8)	uncharacterized protein (12), annotated protein of Eukaryota (8)	ACYM01137789.1_12969-13154:+	7.429999999999999e-35	90.3	Chromo domain-containing protein n=3 Tax=fabids  RepID=A0A540K7N2_MALBA	NA	NA	Streptophyta
ACYM01_EVE603	low	12	maybe-viral (12), retro (6), non-viral (2)	uncharacterized protein (12), retro (6), annotated protein of Eukaryota (2)	ACYM01139915.1_403-852:+	1.43e-86	85.3	Uncharacterized protein n=3 Tax=Pentapetalae  RepID=A0AAD4VQB3_PRUDU	NA	NA	Streptophyta
ACYM01_EVE604	low	12	maybe-viral (12), non-viral (8)	uncharacterized protein (12), annotated protein of Eukaryota (8)	ACYM01141594.1_7636-7821:+	5.6699999999999996e-30	79	Chromo domain-containing protein n=3 Tax=fabids  RepID=A0A540K7N2_MALBA	NA	NA	Streptophyta
ACYM01_EVE605	low	12	non-viral (11), maybe-viral (7), retro (1), viral (1)	annotated protein of Eukaryota (11), uncharacterized protein (7), retro (1), VDB (1)	ACYM01143216.1_18414-18602:+	2.93e-23	71.9	RNA-directed DNA polymerase n=4 Tax=rosids  RepID=A0A5N5GNH6_9ROSA	gag-pol [Camellia sinensis] acc=AIG55302.1 	NA	Streptophyta
ACYM01_EVE606	low	12	maybe-viral (12), non-viral (8)	uncharacterized protein (12), annotated protein of Eukaryota (8)	ACYM01143393.1_14778-14981:+	6.44e-26	80.3	uncharacterized protein LOC125478798 n=1 Tax=Pyrus x bretschneideri  RepID=UPI00202F361A	NA	NA	Streptophyta
ACYM01_EVE607	low	12	maybe-viral (12), non-viral (8)	uncharacterized protein (12), annotated protein of Eukaryota (8)	ACYM01143555.1_4441-4626:+	1.1e-36	91.9	Chromo domain-containing protein n=3 Tax=fabids  RepID=A0A540K7N2_MALBA	NA	NA	Streptophyta
ACYM01_EVE608	low	11	maybe-viral (11), non-viral (9)	uncharacterized protein (11), annotated protein of Eukaryota (9)	ACYM01000381.1_1742-1927:-	5.23e-35	85.5	Chromo domain-containing protein n=3 Tax=fabids  RepID=A0A540K7N2_MALBA	NA	NA	Streptophyta
ACYM01_EVE609	low	11	maybe-viral (11), non-viral (9)	uncharacterized protein (11), annotated protein of Eukaryota (9)	ACYM01001146.1_27334-27519:-	6.59e-38	93.5	Chromo domain-containing protein n=3 Tax=fabids  RepID=A0A540K7N2_MALBA	NA	NA	Streptophyta
ACYM01_EVE610	low	11	maybe-viral (11), non-viral (9)	uncharacterized protein (11), annotated protein of Eukaryota (9)	ACYM01001322.1_1198-1383:-	9.71e-40	96.8	Chromo domain-containing protein n=3 Tax=fabids  RepID=A0A540K7N2_MALBA	NA	NA	Streptophyta
ACYM01_EVE611	low	11	maybe-viral (11), non-viral (9)	uncharacterized protein (11), annotated protein of Eukaryota (9)	ACYM01001675.1_3721-3902:-	1.82e-30	88.5	Chromo domain-containing protein n=3 Tax=fabids  RepID=A0A540M7K4_MALBA	NA	NA	Streptophyta
ACYM01_EVE612	low	11	maybe-viral (11), non-viral (9)	uncharacterized protein (11), annotated protein of Eukaryota (9)	ACYM01002192.1_2434-2619:+	6.889999999999999e-31	82.3	Chromo domain-containing protein n=3 Tax=fabids  RepID=A0A540K7N2_MALBA	NA	NA	Streptophyta
ACYM01_EVE613	low	11	maybe-viral (11), non-viral (9)	uncharacterized protein (11), annotated protein of Eukaryota (9)	ACYM01002237.1_4435-4618:+	5.639999999999999e-32	88.9	Chromo domain-containing protein n=3 Tax=fabids  RepID=A0A540M7K4_MALBA	NA	NA	Streptophyta
ACYM01_EVE614	low	11	maybe-viral (11), non-viral (9)	uncharacterized protein (11), annotated protein of Eukaryota (9)	ACYM01002931.1_5480-5628:+	5.6100000000000005e-22	71.4	Chromo domain-containing protein n=3 Tax=fabids  RepID=A0A540M7K4_MALBA	NA	NA	Streptophyta
ACYM01_EVE615	low	11	maybe-viral (11), non-viral (9)	uncharacterized protein (11), annotated protein of Eukaryota (9)	ACYM01003101.1_10942-11127:+	3.54e-33	85.5	Chromo domain-containing protein n=3 Tax=fabids  RepID=A0A540K7N2_MALBA	NA	NA	Streptophyta
ACYM01_EVE616	low	11	maybe-viral (11), non-viral (9)	uncharacterized protein (11), annotated protein of Eukaryota (9)	ACYM01003310.1_12071-12256:+	2.21e-36	90.3	Chromo domain-containing protein n=3 Tax=fabids  RepID=A0A540M7K4_MALBA	NA	NA	Streptophyta
ACYM01_EVE617	low	11	maybe-viral (11), non-viral (9)	uncharacterized protein (11), annotated protein of Eukaryota (9)	ACYM01003542.1_4292-4447:-	1.3300000000000001e-27	90.4	Chromo domain-containing protein n=1 Tax=Malus baccata  RepID=A0A540MPX2_MALBA	NA	NA	Streptophyta
ACYM01_EVE618	low	11	maybe-viral (11), non-viral (9)	uncharacterized protein (11), annotated protein of Eukaryota (9)	ACYM01003568.1_10296-10481:+	1.4399999999999999e-32	83.9	Chromo domain-containing protein n=3 Tax=fabids  RepID=A0A540K7N2_MALBA	NA	NA	Streptophyta
ACYM01_EVE619	low	11	maybe-viral (11), non-viral (9)	uncharacterized protein (11), annotated protein of Eukaryota (9)	ACYM01006221.1_6460-6630:-	1.08e-19	68.4	Chromo domain-containing protein n=3 Tax=fabids  RepID=A0A540K7N2_MALBA	NA	NA	Streptophyta
ACYM01_EVE620	low	11	maybe-viral (11), non-viral (9)	uncharacterized protein (11), annotated protein of Eukaryota (9)	ACYM01006337.1_1754-1936:-	3.4e-33	86.9	Chromo domain-containing protein n=3 Tax=fabids  RepID=A0A540K7N2_MALBA	NA	NA	Streptophyta
ACYM01_EVE621	low	11	maybe-viral (11), non-viral (9)	uncharacterized protein (11), annotated protein of Eukaryota (9)	ACYM01006493.1_2937-3122:-	5.63e-39	96.8	Chromo domain-containing protein n=3 Tax=fabids  RepID=A0A540K7N2_MALBA	NA	NA	Streptophyta
ACYM01_EVE622	low	11	maybe-viral (11), non-viral (9)	uncharacterized protein (11), annotated protein of Eukaryota (9)	ACYM01006501.1_1594-1779:+	9.02e-36	88.7	Chromo domain-containing protein n=3 Tax=fabids  RepID=A0A540K7N2_MALBA	NA	NA	Streptophyta
ACYM01_EVE623	low	11	maybe-viral (11), non-viral (9)	uncharacterized protein (11), annotated protein of Eukaryota (9)	ACYM01007090.1_2875-3060:-	6.3700000000000005e-27	79.7	Chromo domain-containing protein n=3 Tax=fabids  RepID=A0A540K7N2_MALBA	NA	NA	Streptophyta
ACYM01_EVE624	low	11	maybe-viral (11), non-viral (9)	uncharacterized protein (11), annotated protein of Eukaryota (9)	ACYM01007224.1_5141-5317:-	7.649999999999999e-34	91.5	Chromo domain-containing protein n=3 Tax=fabids  RepID=A0A540K7N2_MALBA	NA	NA	Streptophyta
ACYM01_EVE625	low	11	maybe-viral (11), non-viral (9)	uncharacterized protein (11), annotated protein of Eukaryota (9)	ACYM01007262.1_12845-13026:-	3.1299999999999995e-31	90.5	Chromo domain-containing protein n=3 Tax=fabids  RepID=A0A540M7K4_MALBA	NA	NA	Streptophyta
ACYM01_EVE626	low	11	maybe-viral (11), non-viral (9)	uncharacterized protein (11), annotated protein of Eukaryota (9)	ACYM01007546.1_263-448:-	6.119999999999999e-34	85.5	Chromo domain-containing protein n=3 Tax=fabids  RepID=A0A540K7N2_MALBA	NA	NA	Streptophyta
ACYM01_EVE627	low	11	maybe-viral (11), non-viral (9)	uncharacterized protein (11), annotated protein of Eukaryota (9)	ACYM01009540.1_616-807:-	2.5e-38	93.7	Chromo domain-containing protein n=3 Tax=fabids  RepID=A0A540K7N2_MALBA	NA	NA	Streptophyta
ACYM01_EVE628	low	11	non-viral (8), maybe-viral (6), retro (5), viral (1)	annotated protein of Eukaryota (8), uncharacterized protein (5), retro (2), transposon (2), polyprotein protein (1), reverse transcriptase (1), VDB (1)	ACYM01011051.1_20337-20558:-	7.729999999999999e-32	81.1	RNA-directed DNA polymerase n=3 Tax=Amygdaloideae  RepID=A0A540KPW5_MALBA	unknown [Triticum aestivum] acc=ADX31265.1 	NA	Streptophyta
ACYM01_EVE629	low	11	maybe-viral (11), non-viral (9)	uncharacterized protein (11), annotated protein of Eukaryota (9)	ACYM01011248.1_55-240:+	6.8299999999999994e-40	98.4	Chromo domain-containing protein n=3 Tax=fabids  RepID=A0A540K7N2_MALBA	NA	NA	Streptophyta
ACYM01_EVE630	low	11	maybe-viral (11), non-viral (9)	uncharacterized protein (11), annotated protein of Eukaryota (9)	ACYM01012563.1_1922-2214:-	1.4e-49	82.5	uncharacterized protein LOC103441580 n=5 Tax=Maleae  RepID=UPI0010AACFC2	NA	NA	Streptophyta
ACYM01_EVE631	low	11	maybe-viral (11), non-viral (5), retro (4)	uncharacterized protein (11), annotated protein of Eukaryota (5), transposon (2), retro (1), reverse transcriptase (1)	ACYM01013871.1_9640-9876:-	6.95e-27	69.2	RNA-directed DNA polymerase n=3 Tax=Amygdaloideae  RepID=A0A540KPW5_MALBA	NA	NA	Streptophyta
ACYM01_EVE632	low	11	maybe-viral (11), non-viral (9)	uncharacterized protein (11), annotated protein of Eukaryota (9)	ACYM01015169.1_2898-3083:-	1.1e-36	90.3	Chromo domain-containing protein n=3 Tax=fabids  RepID=A0A540K7N2_MALBA	NA	NA	Streptophyta
ACYM01_EVE633	low	11	maybe-viral (11), non-viral (9)	uncharacterized protein (11), annotated protein of Eukaryota (9)	ACYM01017320.1_4214-4398:-	2.6800000000000003e-21	73	Chromo domain-containing protein n=3 Tax=fabids  RepID=A0A540K7N2_MALBA	NA	NA	Streptophyta
ACYM01_EVE634	low	11	maybe-viral (11), non-viral (9)	uncharacterized protein (11), annotated protein of Eukaryota (9)	ACYM01017650.1_9860-10045:-	1.2400000000000001e-33	83.9	Chromo domain-containing protein n=3 Tax=fabids  RepID=A0A540K7N2_MALBA	NA	NA	Streptophyta
ACYM01_EVE635	low	11	maybe-viral (11), non-viral (9)	uncharacterized protein (11), annotated protein of Eukaryota (9)	ACYM01019026.1_4883-5068:+	3.82e-37	91.9	Chromo domain-containing protein n=3 Tax=fabids  RepID=A0A540M7K4_MALBA	NA	NA	Streptophyta
ACYM01_EVE636	low	11	maybe-viral (11), non-viral (9)	uncharacterized protein (11), annotated protein of Eukaryota (9)	ACYM01019565.1_1868-2053:+	1.8199999999999998e-35	90.3	Chromo domain-containing protein n=3 Tax=fabids  RepID=A0A540K7N2_MALBA	NA	NA	Streptophyta
ACYM01_EVE637	low	11	maybe-viral (11), non-viral (9)	uncharacterized protein (11), annotated protein of Eukaryota (9)	ACYM01019566.1_5101-5271:+	2.26e-21	70.2	Chromo domain-containing protein n=3 Tax=fabids  RepID=A0A540K7N2_MALBA	NA	NA	Streptophyta
ACYM01_EVE638	low	11	maybe-viral (11), non-viral (9)	uncharacterized protein (11), annotated protein of Eukaryota (9)	ACYM01019665.1_12892-13080:+	8.73e-32	85.5	Chromo domain-containing protein n=3 Tax=fabids  RepID=A0A540K7N2_MALBA	NA	NA	Streptophyta
ACYM01_EVE639	low	11	maybe-viral (11), non-viral (9)	uncharacterized protein (11), annotated protein of Eukaryota (9)	ACYM01019724.1_2911-3096:-	1.89e-37	91.9	Chromo domain-containing protein n=3 Tax=fabids  RepID=A0A540K7N2_MALBA	NA	NA	Streptophyta
ACYM01_EVE640	low	11	maybe-viral (11), non-viral (9)	uncharacterized protein (11), annotated protein of Eukaryota (9)	ACYM01019787.1_2078-2263:+	2.9199999999999996e-32	82.3	Chromo domain-containing protein n=3 Tax=fabids  RepID=A0A540K7N2_MALBA	NA	NA	Streptophyta
ACYM01_EVE641	low	11	maybe-viral (11), non-viral (9)	uncharacterized protein (11), annotated protein of Eukaryota (9)	ACYM01020930.1_4935-5111:-	1.8099999999999998e-32	89.8	Chromo domain-containing protein n=3 Tax=fabids  RepID=A0A540K7N2_MALBA	NA	NA	Streptophyta
ACYM01_EVE642	low	11	maybe-viral (11), non-viral (9)	uncharacterized protein (11), annotated protein of Eukaryota (9)	ACYM01022827.1_266-453:-	6.119999999999999e-34	92.2	Chromo domain-containing protein n=3 Tax=fabids  RepID=A0A540K7N2_MALBA	NA	NA	Streptophyta
ACYM01_EVE643	low	11	maybe-viral (11), non-viral (9)	uncharacterized protein (11), annotated protein of Eukaryota (9)	ACYM01023819.1_4776-4961:-	1.29e-32	85.5	uncharacterized protein LOC103441580 n=5 Tax=Maleae  RepID=UPI0010AACFC2	NA	NA	Streptophyta
ACYM01_EVE644	low	11	maybe-viral (11), non-viral (9)	uncharacterized protein (11), annotated protein of Eukaryota (9)	ACYM01023934.1_1243-1425:+	2.8999999999999998e-34	91.7	Chromo domain-containing protein n=3 Tax=fabids  RepID=A0A540M7K4_MALBA	NA	NA	Streptophyta
ACYM01_EVE645	low	11	maybe-viral (11), non-viral (9)	uncharacterized protein (11), annotated protein of Eukaryota (9)	ACYM01024392.1_269-469:-	1.29e-36	88.1	uncharacterized protein LOC103441580 n=5 Tax=Maleae  RepID=UPI0010AACFC2	NA	NA	Streptophyta
ACYM01_EVE646	low	11	maybe-viral (11), non-viral (9)	uncharacterized protein (11), annotated protein of Eukaryota (9)	ACYM01024724.1_6446-6631:-	1.56e-36	91.9	Chromo domain-containing protein n=3 Tax=fabids  RepID=A0A540K7N2_MALBA	NA	NA	Streptophyta
ACYM01_EVE647	low	11	maybe-viral (11), non-viral (9)	uncharacterized protein (11), annotated protein of Eukaryota (9)	ACYM01024728.1_1554-1739:-	1.0199999999999999e-32	88.7	Chromo domain-containing protein n=3 Tax=fabids  RepID=A0A540M7K4_MALBA	NA	NA	Streptophyta
ACYM01_EVE648	low	11	maybe-viral (11), non-viral (9)	uncharacterized protein (11), annotated protein of Eukaryota (9)	ACYM01025054.1_2855-3040:-	1.56e-36	93.5	Chromo domain-containing protein n=3 Tax=fabids  RepID=A0A540K7N2_MALBA	NA	NA	Streptophyta
ACYM01_EVE649	low	11	maybe-viral (11), non-viral (9)	uncharacterized protein (11), annotated protein of Eukaryota (9)	ACYM01025290.1_10270-10455:-	5.04e-33	85.5	Chromo domain-containing protein n=3 Tax=fabids  RepID=A0A540M7K4_MALBA	NA	NA	Streptophyta
ACYM01_EVE650	low	11	maybe-viral (11), non-viral (9)	uncharacterized protein (11), annotated protein of Eukaryota (9)	ACYM01026338.1_5294-5479:-	1.56e-36	93.5	Chromo domain-containing protein n=3 Tax=fabids  RepID=A0A540K7N2_MALBA	NA	NA	Streptophyta
ACYM01_EVE651	low	11	maybe-viral (11), non-viral (8), retro (1)	uncharacterized protein (11), annotated protein of Eukaryota (8), reverse transcriptase (1)	ACYM01029190.1_510-694:-	2.91e-25	74.6	Chromo domain-containing protein n=3 Tax=fabids  RepID=A0A540K7N2_MALBA	NA	NA	Streptophyta
ACYM01_EVE652	low	11	maybe-viral (11), non-viral (9)	uncharacterized protein (11), annotated protein of Eukaryota (9)	ACYM01029335.1_4576-4761:+	9.36e-38	91.9	Chromo domain-containing protein n=3 Tax=fabids  RepID=A0A540K7N2_MALBA	NA	NA	Streptophyta
ACYM01_EVE653	low	11	maybe-viral (11), non-viral (9)	uncharacterized protein (11), annotated protein of Eukaryota (9)	ACYM01029609.1_768-953:-	9.36e-38	93.5	Chromo domain-containing protein n=3 Tax=fabids  RepID=A0A540K7N2_MALBA	NA	NA	Streptophyta
ACYM01_EVE654	low	11	maybe-viral (11), non-viral (9)	uncharacterized protein (11), annotated protein of Eukaryota (9)	ACYM01030456.1_14085-14270:-	1.2799999999999998e-35	88.7	Chromo domain-containing protein n=3 Tax=fabids  RepID=A0A540K7N2_MALBA	NA	NA	Streptophyta
ACYM01_EVE655	low	11	maybe-viral (11), non-viral (9)	uncharacterized protein (11), annotated protein of Eukaryota (9)	ACYM01031286.1_3450-3632:-	1.4399999999999999e-34	90.2	Chromo domain-containing protein n=3 Tax=fabids  RepID=A0A540K7N2_MALBA	NA	NA	Streptophyta
ACYM01_EVE656	low	11	maybe-viral (11), non-viral (9)	uncharacterized protein (11), annotated protein of Eukaryota (9)	ACYM01031541.1_13097-13282:-	1.56e-36	91.9	Chromo domain-containing protein n=3 Tax=fabids  RepID=A0A540K7N2_MALBA	NA	NA	Streptophyta
ACYM01_EVE657	low	11	maybe-viral (11), non-viral (9)	uncharacterized protein (11), annotated protein of Eukaryota (9)	ACYM01031592.1_13365-13550:-	2.13e-34	87.1	Chromo domain-containing protein n=3 Tax=fabids  RepID=A0A540K7N2_MALBA	NA	NA	Streptophyta
ACYM01_EVE658	low	11	maybe-viral (11), non-viral (9)	uncharacterized protein (11), annotated protein of Eukaryota (9)	ACYM01032076.1_2064-2255:+	2.4500000000000002e-33	85.7	uncharacterized protein LOC103441580 n=5 Tax=Maleae  RepID=UPI0010AACFC2	NA	NA	Streptophyta
ACYM01_EVE659	low	11	maybe-viral (11), non-viral (9)	uncharacterized protein (11), annotated protein of Eukaryota (9)	ACYM01032150.1_1651-1785:-	6.710000000000001e-22	86.7	Chromo domain-containing protein n=3 Tax=fabids  RepID=A0A540K7N2_MALBA	NA	NA	Streptophyta
ACYM01_EVE660	low	11	maybe-viral (11), non-viral (9)	uncharacterized protein (11), annotated protein of Eukaryota (9)	ACYM01032664.1_1735-1920:-	6.119999999999999e-34	87.1	Chromo domain-containing protein n=3 Tax=fabids  RepID=A0A540K7N2_MALBA	NA	NA	Streptophyta
ACYM01_EVE661	low	11	maybe-viral (11), non-viral (9)	uncharacterized protein (11), annotated protein of Eukaryota (9)	ACYM01034702.1_32886-33071:-	1.0599999999999999e-34	88.7	Chromo domain-containing protein n=3 Tax=fabids  RepID=A0A540K7N2_MALBA	NA	NA	Streptophyta
ACYM01_EVE662	low	11	maybe-viral (11), non-viral (9)	uncharacterized protein (11), annotated protein of Eukaryota (9)	ACYM01035275.1_4601-4777:-	3.79e-34	91.5	Chromo domain-containing protein n=3 Tax=fabids  RepID=A0A540M7K4_MALBA	NA	NA	Streptophyta
ACYM01_EVE663	low	11	maybe-viral (11), non-viral (9)	uncharacterized protein (11), annotated protein of Eukaryota (9)	ACYM01036342.1_4981-5167:+	5.23e-35	90.5	Chromo domain-containing protein n=3 Tax=fabids  RepID=A0A540K7N2_MALBA	NA	NA	Streptophyta
ACYM01_EVE664	low	11	maybe-viral (11), non-viral (9)	uncharacterized protein (11), annotated protein of Eukaryota (9)	ACYM01036743.1_8780-8965:-	7.409999999999999e-37	96.8	uncharacterized protein LOC114826309 n=1 Tax=Malus domestica  RepID=UPI0010AB4C52	NA	NA	Streptophyta
ACYM01_EVE665	low	11	maybe-viral (11), non-viral (9)	uncharacterized protein (11), annotated protein of Eukaryota (9)	ACYM01038619.1_12929-13114:+	1.56e-36	91.9	Chromo domain-containing protein n=3 Tax=fabids  RepID=A0A540K7N2_MALBA	NA	NA	Streptophyta
ACYM01_EVE666	low	11	maybe-viral (11), non-viral (9)	uncharacterized protein (11), annotated protein of Eukaryota (9)	ACYM01039029.1_1784-1969:-	9.71e-40	96.8	Chromo domain-containing protein n=3 Tax=fabids  RepID=A0A540K7N2_MALBA	NA	NA	Streptophyta
ACYM01_EVE667	low	11	maybe-viral (11), non-viral (9)	uncharacterized protein (11), annotated protein of Eukaryota (9)	ACYM01039585.1_1137-1319:-	9.38e-31	86.9	Chromo domain-containing protein n=3 Tax=fabids  RepID=A0A540K7N2_MALBA	NA	NA	Streptophyta
ACYM01_EVE668	low	11	maybe-viral (11), non-viral (9)	uncharacterized protein (11), annotated protein of Eukaryota (9)	ACYM01039655.1_254-439:+	1.38e-39	96.8	Chromo domain-containing protein n=3 Tax=fabids  RepID=A0A540K7N2_MALBA	NA	NA	Streptophyta
ACYM01_EVE669	low	11	retro (7), maybe-viral (6), non-viral (6), viral (1)	annotated protein of Eukaryota (6), uncharacterized protein (6), reverse transcriptase (5), retro (2), VDB (1)	ACYM01040116.1_1720-1950:+	1.06e-35	84.2	uncharacterized protein LOC103416741 n=4 Tax=Malus  RepID=UPI0010AB2BF7	polyprotein [Primula vulgaris] acc=ABD78322.1 	NA	Streptophyta
ACYM01_EVE670	low	11	maybe-viral (11), non-viral (9)	uncharacterized protein (11), annotated protein of Eukaryota (9)	ACYM01040980.1_5254-5388:-	1.14e-22	91.1	uncharacterized protein LOC103441580 n=5 Tax=Maleae  RepID=UPI0010AACFC2	NA	NA	Streptophyta
ACYM01_EVE671	low	11	maybe-viral (11), non-viral (9)	uncharacterized protein (11), annotated protein of Eukaryota (9)	ACYM01042019.1_3458-3643:-	3.68e-35	90.3	Chromo domain-containing protein n=3 Tax=fabids  RepID=A0A540M7K4_MALBA	NA	NA	Streptophyta
ACYM01_EVE672	low	11	maybe-viral (11), non-viral (9)	uncharacterized protein (11), annotated protein of Eukaryota (9)	ACYM01042123.1_163-348:+	9.36e-38	95.2	Chromo domain-containing protein n=3 Tax=fabids  RepID=A0A540K7N2_MALBA	NA	NA	Streptophyta
ACYM01_EVE673	low	11	maybe-viral (11), non-viral (9)	uncharacterized protein (11), annotated protein of Eukaryota (9)	ACYM01042724.1_5730-5915:-	9.71e-40	98.4	Chromo domain-containing protein n=3 Tax=fabids  RepID=A0A540K7N2_MALBA	NA	NA	Streptophyta
ACYM01_EVE674	low	11	maybe-viral (11), non-viral (9)	uncharacterized protein (11), annotated protein of Eukaryota (9)	ACYM01043159.1_12529-12714:+	9.02e-36	88.7	Chromo domain-containing protein n=3 Tax=fabids  RepID=A0A540K7N2_MALBA	NA	NA	Streptophyta
ACYM01_EVE675	low	11	maybe-viral (11), non-viral (9)	uncharacterized protein (11), annotated protein of Eukaryota (9)	ACYM01043356.1_2917-3102:+	6.59e-38	95.2	Chromo domain-containing protein n=3 Tax=fabids  RepID=A0A540K7N2_MALBA	NA	NA	Streptophyta
ACYM01_EVE676	low	11	maybe-viral (11), non-viral (9)	uncharacterized protein (11), annotated protein of Eukaryota (9)	ACYM01043957.1_2129-2314:-	1.0300000000000001e-26	83.6	uncharacterized protein LOC125472961 n=1 Tax=Pyrus x bretschneideri  RepID=UPI00202E4189	NA	NA	Streptophyta
ACYM01_EVE677	low	11	maybe-viral (11), non-viral (9)	uncharacterized protein (11), annotated protein of Eukaryota (9)	ACYM01044229.1_444-629:+	6.8299999999999994e-40	98.4	Chromo domain-containing protein n=3 Tax=fabids  RepID=A0A540K7N2_MALBA	NA	NA	Streptophyta
ACYM01_EVE678	low	11	maybe-viral (11), non-viral (9)	uncharacterized protein (11), annotated protein of Eukaryota (9)	ACYM01044915.1_1662-1847:-	1.61e-31	90.3	uncharacterized protein LOC125478798 n=1 Tax=Pyrus x bretschneideri  RepID=UPI00202F361A	NA	NA	Streptophyta
ACYM01_EVE679	low	11	maybe-viral (11), non-viral (9)	uncharacterized protein (11), annotated protein of Eukaryota (9)	ACYM01046377.1_12388-12573:+	1.1e-28	82.3	uncharacterized protein LOC103441580 n=5 Tax=Maleae  RepID=UPI0010AACFC2	NA	NA	Streptophyta
ACYM01_EVE680	low	11	maybe-viral (11), non-viral (9)	uncharacterized protein (11), annotated protein of Eukaryota (9)	ACYM01047591.1_4446-4631:+	7.429999999999999e-35	91.9	Chromo domain-containing protein n=3 Tax=fabids  RepID=A0A540K7N2_MALBA	NA	NA	Streptophyta
ACYM01_EVE681	low	11	maybe-viral (11), non-viral (9)	uncharacterized protein (11), annotated protein of Eukaryota (9)	ACYM01048066.1_9536-9721:-	1.98e-30	82.3	Chromo domain-containing protein n=3 Tax=fabids  RepID=A0A540M7K4_MALBA	NA	NA	Streptophyta
ACYM01_EVE682	low	11	maybe-viral (11), non-viral (9)	uncharacterized protein (11), annotated protein of Eukaryota (9)	ACYM01048137.1_131-314:+	5.43e-30	85.5	Chromo domain-containing protein n=3 Tax=fabids  RepID=A0A540K7N2_MALBA	NA	NA	Streptophyta
ACYM01_EVE683	low	11	maybe-viral (11), non-viral (9)	uncharacterized protein (11), annotated protein of Eukaryota (9)	ACYM01048909.1_508-669:-	8.45e-32	94.4	Chromo domain-containing protein n=3 Tax=fabids  RepID=A0A540K7N2_MALBA	NA	NA	Streptophyta
ACYM01_EVE684	low	11	maybe-viral (11), non-viral (9)	uncharacterized protein (11), annotated protein of Eukaryota (9)	ACYM01049147.1_618-803:+	1.98e-30	82.3	Chromo domain-containing protein n=3 Tax=fabids  RepID=A0A540K7N2_MALBA	NA	NA	Streptophyta
ACYM01_EVE685	low	11	maybe-viral (11), non-viral (9)	uncharacterized protein (11), annotated protein of Eukaryota (9)	ACYM01050732.1_5030-5214:+	2.1300000000000002e-27	79.4	Chromo domain-containing protein n=3 Tax=fabids  RepID=A0A540K7N2_MALBA	NA	NA	Streptophyta
ACYM01_EVE686	low	11	maybe-viral (11), non-viral (9)	uncharacterized protein (11), annotated protein of Eukaryota (9)	ACYM01050902.1_150-311:-	2.73e-28	83.3	Chromo domain-containing protein n=3 Tax=fabids  RepID=A0A540M7K4_MALBA	NA	NA	Streptophyta
ACYM01_EVE687	low	11	maybe-viral (11), non-viral (9)	uncharacterized protein (11), annotated protein of Eukaryota (9)	ACYM01051563.1_2666-2866:+	1.1199999999999999e-35	88.9	Chromo domain-containing protein n=3 Tax=fabids  RepID=A0A540K7N2_MALBA	NA	NA	Streptophyta
ACYM01_EVE688	low	11	maybe-viral (11), non-viral (9)	uncharacterized protein (11), annotated protein of Eukaryota (9)	ACYM01052474.1_11035-11220:+	1.6899999999999998e-31	82.3	Chromo domain-containing protein n=3 Tax=fabids  RepID=A0A540K7N2_MALBA	NA	NA	Streptophyta
ACYM01_EVE689	low	11	maybe-viral (11), non-viral (9)	uncharacterized protein (11), annotated protein of Eukaryota (9)	ACYM01052860.1_3649-3834:-	6.63e-29	77.4	Chromo domain-containing protein n=3 Tax=fabids  RepID=A0A540K7N2_MALBA	NA	NA	Streptophyta
